"Date","Permit Number","Permit Type","Description","Status","Address",
"03/10/2016","20160304509","Res Pool Heat Pump","Pool heat pump change out","Closed","765 ROTONDA CIR, Placida FL 33947",
"03/09/2016","20160304439","Res Pool Heat Pump","Replace old pool heater with new in the same exact spot.","Closed","21036 RANDALL AVE, PORT CHARLOTTE FL 33952",
"03/09/2016","20160304405","Res Pool Heat Pump","POOL HEAT PUMP","Closed","10068 BAY AVE, ENGLEWOOD FL 34224",
"03/09/2016","20160304402","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY","Closed","422 GALLEGOS ST, Port Charlotte FL 33983",
"03/09/2016","20160304368","Res Pool Heat Pump","Installing a residential pool heat pump","Closed","603 BOUNDARY BLVD, Placida FL 33947",
"03/09/2016","20160304361","Res Pool Heat Pump","POOL HEATER","Closed","9479 ROSEBUD CIR, PORT CHARLOTTE FL 33981",
"03/08/2016","20160304254","Res Pool Heat Pump","pool heater replacement","Closed","5464 SEA EDGE DR, PUNTA GORDA FL 33950",
"03/07/2016","20160304209","Res Pool Heat Pump","Pool Heat Pump","Closed","511 PALMETTO DR, PORT CHARLOTTE FL 33952",
"03/03/2016","20160304024","Res Pool Heat Pump","heat pump plumbing and subcontracting electrician","Closed","53 SPORTSMAN RD, Placida FL 33947",
"03/03/2016","20160303989","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY","Closed","19170 WATERBURY CT, PORT CHARLOTTE FL 33948",
"03/02/2016","20160303928","Res Pool Heat Pump","Pool heat pump change out","Closed","967 ROTONDA CIR, Placida FL 33947",
"03/02/2016","20160303923","Res Pool Heat Pump","Pool heat Pump change out","Closed","7368 SKYCREST ST, ENGLEWOOD FL 34224",
"03/02/2016","20160303920","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY","Closed","11 MEDALIST CIR, Placida FL 33947",
"03/02/2016","20160303918","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY","Closed","1965 MASSACHUSETTS AVE, ENGLEWOOD FL 34224",
"03/02/2016","20160303888","Res Pool Heat Pump","Remove existing pool heater & install new in the same spot.","Closed","182 SPRING LAKE BLVD, PORT CHARLOTTE FL 33952",
"03/02/2016","20160303883","Res Pool Heat Pump","Remove existing pool heater & installing new in the same exact spot.","Closed","1356 TREMONT TER, PORT CHARLOTTE FL 33953",
"03/01/2016","20160303866","Res Pool Heat Pump","Installation of swimming pool heat pump.  plumbing onlyElectric to be done by Electrical Solutions, Tony EarnestPort Charlotte, FL 33952 941-628-4234 CEC13004167","Closed","20274 GENTRY AVE, PORT CHARLOTTE FL 33952",
"03/01/2016","20160303771","Res Pool Heat Pump","INSTALL POOL HEAT PUMP","Closed","738 BOUNDARY BLVD, Placida FL 33947",
"03/01/2016","20160303769","Res Pool Heat Pump","REPLACE POOL HEAT PUMP","Closed","27157 HARBOUR APPROACH RD, Port Charlotte FL 33983",
"02/26/2016","20160203573","Res Pool Heat Pump","Remove old pool heater & install new in the same exact location.","Closed","139 COLONIAL ST SE, PORT CHARLOTTE FL 33952",
"02/25/2016","20160203532","Res Pool Heat Pump","Heat Pump","Closed","1097 CONGRESS ST, PORT CHARLOTTE FL 33952",
"02/24/2016","20160203435","Res Pool Heat Pump","REPLACE EXISTING EXTERIOR HEAT PUMP FOR POOL","Closed","27298 WASHINGTON ST, Port Charlotte FL 33983",
"02/24/2016","20160203434","Res Pool Heat Pump","INSTALL NEW POOL HEAT PUMP","Closed","27322 SAN MARCO DR, Port Charlotte FL 33983",
"02/23/2016","20160203361","Res Pool Heat Pump","Pool heat pump installation","Closed","95 SPYGLASS ALY, PLACIDA FL 33946",
"02/23/2016","20160203333","Res Pool Heat Pump","Heat Pump","Closed","25302 VANTAGE LN, Port Charlotte FL 33983",
"02/23/2016","20160203310","Res Pool Heat Pump","INSTALL 7 SOLAR PANELS","Closed","129 ORLANDO BLVD, PORT CHARLOTTE FL 33954",
"02/23/2016","20160203308","Res Pool Heat Pump","install pool heat pump","Closed","1280 MARYKNOLL RD S, ENGLEWOOD FL 34223",
"02/22/2016","20160203212","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY","Closed","15866 VISCOUNT CIR, PORT CHARLOTTE FL 33981",
"02/19/2016","20160203128","Res Pool Heat Pump","install heat pump","Closed","14646 SAN DOMINGO BLVD, PORT CHARLOTTE FL 33981",
"02/19/2016","20160203127","Res Pool Heat Pump","install heat pump and subcontract electrical","Closed","15 OAKLAND HILLS RD, Placida FL 33947",
"02/19/2016","20160203096","Res Pool Heat Pump","INSTALL 110K BTU HEAT PUMP WITH SOLAR BLANKET","Closed","21200 GAYLORD AVE, PORT CHARLOTTE FL 33954",
"02/18/2016","20160203037","Res Pool Heat Pump","Heat Pump","Closed","19253 PINE BLUFF CT, PORT CHARLOTTE FL 33948",
"02/18/2016","20160203028","Res Pool Heat Pump","Install 110k BTU Heat pump  with solar blanket","Closed","217 JENNIFER DR, Placida FL 33947",
"02/18/2016","20160203011","Res Pool Heat Pump","INSTALL POOL HEAT PUMP","Closed","18514 FORT SMITH CIR, PORT CHARLOTTE FL 33948",
"02/17/2016","20160202939","Res Pool Heat Pump","INSTALL 110K BTU HEAT PUMP","Closed","45 BROADMOOR LN, Placida FL 33947",
"02/17/2016","20160202890","Res Pool Heat Pump","INSTALL NEW SWIMMING POOL HEAT PUMP","Closed","274 STEBBINS TER SE, PORT CHARLOTTE FL 33952",
"02/17/2016","20160202877","Res Pool Heat Pump","INSTALL POOL HEAT PUMP","Closed","23149 HILLSDALE AVE, PORT CHARLOTTE FL 33954",
"02/16/2016","20160202831","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP PLUMBING ONLY","Closed","3300 LOVELAND BLVD, POOL, PORT CHARLOTTE FL 33980",
"02/16/2016","20160202823","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY","Closed","10492 MARION ST, ENGLEWOOD FL 34224",
"02/16/2016","20160202758","Res Pool Heat Pump","Replace existing pool heat pump.Electrical by others.","Closed","4135 CAPE HAZE DR, PLACIDA FL 33946",
"02/15/2016","20160202717","Res Pool Heat Pump","Pool Heat pump changeout","Closed","202 BANGSBERG RD, PORT CHARLOTTE FL 33952",
"02/15/2016","20160202714","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY","Closed","15400 WATER OAK CT, PUNTA GORDA FL 33982",
"02/15/2016","20160202712","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY","Closed","4531 GRASSY POINT BLVD, PORT CHARLOTTE FL 33952",
"02/12/2016","20160202653","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL POOL HEAT PUMP PLUMBING ONLY","Closed","332 ALLWORTHY ST, PORT CHARLOTTE FL 33954",
"02/11/2016","20160202535","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY","Closed","140 CREEK DR, PORT CHARLOTTE FL 33952",
"02/10/2016","20160202489","Res Pool Heat Pump","Remove existing & install new pool heater in the same exact spot.","Closed","218 SPRING LAKE BLVD, PORT CHARLOTTE FL 33952",
"02/10/2016","20160202439","Res Pool Heat Pump","Pool heat pump change out","Closed","3019 RIVERSIDE DR, PUNTA GORDA FL 33950",
"02/09/2016","20160202402","Res Pool Heat Pump","Pool heat pump installation","Closed","18646 MAC GILL AVE, PORT CHARLOTTE FL 33948",
"02/09/2016","20160202400","Res Pool Heat Pump","Heat Pump Installation","Closed","43 LONG MEADOW CT, Placida FL 33947",
"02/09/2016","20160202396","Res Pool Heat Pump","Pool Heat Pump Install","Closed","2082 TARPON WAY, ENGLEWOOD FL 34224",
"02/09/2016","20160202383","Res Pool Heat Pump","POOL HEAT PUMP","Closed","2203 PETERBOROUGH RD, Port Charlotte FL 33983",
"02/08/2016","20160202297","Res Pool Heat Pump","Install New Built Right 115k BTU Heat Pump","Closed","2171 SHILO ST, PORT CHARLOTTE FL 33980",
"02/08/2016","20160202296","Res Pool Heat Pump","Install New Built Right 115k BTU Heat Pump","Closed","22143 LANCASTER AVE, PORT CHARLOTTE FL 33952",
"02/04/2016","20160202144","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY","Closed","2145 NUREMBERG BLVD, Port Charlotte FL 33983",
"02/04/2016","20160202143","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY","Closed","76 ROTONDA CIR, Placida FL 33947",
"02/03/2016","20160202009","Res Pool Heat Pump","INSTALL POOL HEAT PUMP","Closed","4478 EWING CIR, PORT CHARLOTTE FL 33948",
"02/02/2016","20160201939","Res Pool Heat Pump","Remove existing pool heat pump, and installing new in same exact spot.","Closed","13465 PALAU CIR, PORT CHARLOTTE FL 33953",
"02/02/2016","20160201935","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY","Closed","26072 PAYSANDU DR, Port Charlotte FL 33983",
"01/28/2016","20160101637","Res Pool Heat Pump","Pool Heater change out","Closed","55 SPYGLASS ALY, PLACIDA FL 33946",
"01/28/2016","20160101628","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY.","Closed","1238 YORKSHIRE ST, PORT CHARLOTTE FL 33952",
"01/27/2016","20160101551","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY","Closed","16872 ACAPULCO RD, PUNTA GORDA FL 33955",
"01/25/2016","20160101390","Res Pool Heat Pump","INSTALL POOL HEAT PUMP","Closed","884 BOUNDARY BLVD, Placida FL 33947",
"01/22/2016","20160101282","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY.","Closed","101 TOURNAMENT RD, Placida FL 33947",
"01/21/2016","20160101169","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY","Closed","3601 WISTERIA PL, PUNTA GORDA FL 33950",
"01/20/2016","20160101126","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY","Closed","2287 BROAD RANCH DR, PORT CHARLOTTE FL 33948",
"01/20/2016","20160101114","Res Pool Heat Pump","Installing a New Heat Pump.","Closed","5231 CONNER TER, PORT CHARLOTTE FL 33981",
"01/20/2016","20160101088","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY","Closed","17410 ROBINSON AVE, PORT CHARLOTTE FL 33948",
"01/20/2016","20160101074","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY","Closed","56 LIMA ST, Port Charlotte FL 33983",
"01/18/2016","20160100944","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY","Closed","120 URUGUAY DR, Port Charlotte FL 33983",
"01/15/2016","20160100879","Res Pool Heat Pump","Heat Pump","Closed","3166 YUKON DR, PORT CHARLOTTE FL 33948",
"01/15/2016","20160100857","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY","Closed","385 TRES LAGOAS ST, Port Charlotte FL 33983",
"01/15/2016","20160100856","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY","Closed","2120 ELLERY ST, PORT CHARLOTTE FL 33952",
"01/15/2016","20160100853","Res Pool Heat Pump","Install new Pool Heat Pump","Closed","3628 PENNYROYAL RD, PORT CHARLOTTE FL 33953",
"01/14/2016","20160100789","Res Pool Heat Pump","NEW POOL HEATER","Closed","22400 OCEANSIDE AVE, PORT CHARLOTTE FL 33952",
"01/14/2016","20160100776","Res Pool Heat Pump","INSTALLATION OF A SWIMMING POOL HEAT PUMP, PLUMBING ONLY","Closed","4486 MEAGER CIR, PORT CHARLOTTE FL 33948",
"01/14/2016","20160100775","Res Pool Heat Pump","INSTALLATION OF A SWIMMING POOL HEAT PUMP, PLUMBING ONLY.","Closed","15562 MEACHAM CIR, PORT CHARLOTTE FL 33981",
"01/13/2016","20160100713","Res Pool Heat Pump","Install a Pool Heat Pump","Closed","7530 WHITCOMB ST, ENGLEWOOD FL 34223",
"01/13/2016","20160100679","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY","Closed","17094 ACAPULCO RD, 3, PUNTA GORDA FL 33955",
"01/13/2016","20160100668","Res Pool Heat Pump","install new builtright 115xw heat pump","Closed","1065 ALTON RD, PORT CHARLOTTE FL 33952",
"01/12/2016","20160100636","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY","Closed","527 BOUNDARY BLVD, Placida FL 33947",
"01/12/2016","20160100629","Res Pool Heat Pump","INSTALL PENTAIR ULTRATEMP 110 ELECTRIC HEAT PUMP","Closed","44 LONG MEADOW LN, Placida FL 33947",
"01/11/2016","20160100478","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY","Closed","4401 GARDNER DR, PORT CHARLOTTE FL 33952",
"01/11/2016","20160100476","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY","Closed","419 BAHIA GRANDE AVE, Port Charlotte FL 33983",
"01/08/2016","20160100453","Res Pool Heat Pump","INSTALL HEAT PUMP AND SUB CONTRACT ELECTRICIAN","Closed","46 PINE VALLEY CT, Placida FL 33947",
"01/08/2016","20160100452","Res Pool Heat Pump","INSTALL HEAT PUMP AND SUB CONTRACT ELECTRICAL","Closed","14988 INGRAHAM BLVD, PORT CHARLOTTE FL 33981",
"01/07/2016","20160100346","Res Pool Heat Pump","Install pool heat pump","Closed","2384 NUREMBERG BLVD, Port Charlotte FL 33983",
"01/07/2016","20160100306","Res Pool Heat Pump","INSTALL POOL HEAT PUMP","Closed","3487 OGDEN ST, PORT CHARLOTTE FL 33948",
"01/06/2016","20160100291","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP PLUMBING ONLY","Closed","1215 NANTES CT, Port Charlotte FL 33983",
"01/06/2016","20160100285","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP PLUMBING ONLY","Closed","14459 RIVER BEACH DR, A, PORT CHARLOTTE FL 33953",
"01/06/2016","20160100205","Res Pool Heat Pump","Install pool heat pump","Closed","16293 CAPE HORN BLVD, PUNTA GORDA FL 33955",
"01/06/2016","20160100204","Res Pool Heat Pump","NEW POOL HEAT PUMP","Closed","2943 MILL CREEK RD, PORT CHARLOTTE FL 33953",
"01/05/2016","20160100157","Res Pool Heat Pump","Pool Heat Pump","Closed","326 SEVERIN RD, PORT CHARLOTTE FL 33952",
"01/04/2016","20160100027","Res Pool Heat Pump","Removed existing pool heater & installed new pool heater in the same exact place.","Closed","279 BROADMOOR LN, Placida FL 33947",
"12/31/2015","20151222277","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY","Closed","254 ARLINGTON DR, PLACIDA FL 33946",
"12/31/2015","20151222254","Res Pool Heat Pump","REMOVE EXISTING POOL HEAT PUMP AND INSTALL A NEW ONE IN THE SAME LOCATION","Closed","10224 WINNIPEG ST, PORT CHARLOTTE FL 33981",
"12/31/2015","20151222251","Res Pool Heat Pump","REMOVE EXISTING HEAT PUMP AND INSTALL A NEW ONE IN THE SAME LOCATION","Closed","113 BUNKER RD, Placida FL 33947",
"12/29/2015","20151222174","Res Pool Heat Pump","New Pool Heat Pump, 150k BTU","Closed","3282 SPICEWOOD DR, PORT CHARLOTTE FL 33981",
"12/29/2015","20151222129","Res Pool Heat Pump","Residential heat pump installation","Closed","14953 APPLETON BLVD, PORT CHARLOTTE FL 33981",
"12/28/2015","20151222098","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY","Closed","3495 PENNYROYAL RD, PORT CHARLOTTE FL 33953",
"12/23/2015","20151222008","Res Pool Heat Pump","POOL HEAT PUMP","Closed","1355 MOHAWK DR, PORT CHARLOTTE FL 33952",
"12/22/2015","20151221940","Res Pool Heat Pump","INSTALL HEAT PUMP","Closed","18667 AYRSHIRE CIR, PORT CHARLOTTE FL 33948",
"12/21/2015","20151221846","Res Pool Heat Pump","INSTALL POOL HEAT PUMP W/ ELECTRIC","Closed","15410 ADDAX AVE, PORT CHARLOTTE FL 33981",
"12/18/2015","20151221786","Res Pool Heat Pump","Heat Pump","Closed","23444 BRANCH AVE, PORT CHARLOTTE FL 33980",
"12/17/2015","20151221721","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY","Closed","7055 CLEVELAND DR, PUNTA GORDA FL 33982",
"12/17/2015","20151221715","Res Pool Heat Pump","POOL HEAT PUMP","Closed","57 BERTHOUD ST, PORT CHARLOTTE FL 33953",
"12/17/2015","20151221675","Res Pool Heat Pump","INSTALL HEAT PUMP","Closed","4065 ROSE ARBOR CIR, PORT CHARLOTTE FL 33948",
"12/15/2015","20151221541","Res Pool Heat Pump","REPLACE POOL HEAT PUMP","Closed","15668 VISCOUNT CIR, PORT CHARLOTTE FL 33981",
"12/15/2015","20151221539","Res Pool Heat Pump","Heat Pump","Closed","1140 BEAUMONT AVE, PORT CHARLOTTE FL 33948",
"12/15/2015","20151221500","Res Pool Heat Pump","Install pool heat pump","Closed","9236 PROSPECT AVE, ENGLEWOOD FL 34224",
"12/14/2015","20151221423","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY","Closed","23975 CEDAR RAPIDS RD, PUNTA GORDA FL 33955",
"12/11/2015","20151221337","Res Pool Heat Pump","Remove existing & install new pool heater in the same exact spot.","Closed","17381 PHEASANT CIR, PORT CHARLOTTE FL 33948",
"12/11/2015","20151221334","Res Pool Heat Pump","Install new pool heater.","Closed","581 WEST TARPON BLVD NW, PORT CHARLOTTE FL 33952",
"12/11/2015","20151221313","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY","Closed","29180 CRAWFORD AVE, PUNTA GORDA FL 33982",
"12/09/2015","20151221144","Res Pool Heat Pump","Pool heat pump installation","Closed","10264 WINNIPEG ST, PORT CHARLOTTE FL 33981",
"12/09/2015","20151221122","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY","Closed","26333 NADIR RD, A, Port Charlotte FL 33983",
"12/09/2015","20151221096","Res Pool Heat Pump","Heat Pump","Closed","1150 SHEEHAN BLVD, PORT CHARLOTTE FL 33952",
"12/08/2015","20151221060","Res Pool Heat Pump","SWIMMING POOL HEAT PUMP","Closed","25524 TEVESINE CT, Port Charlotte FL 33983",
"12/08/2015","20151221020","Res Pool Heat Pump","install new 135k BTU Built Right Heat Pump","Closed","2478 MAURITANIA RD, Port Charlotte FL 33983",
"12/07/2015","20151220987","Res Pool Heat Pump","Replace old pool heat pump","Closed","1027 BOUNDARY BLVD, Placida FL 33947",
"12/07/2015","20151220912","Res Pool Heat Pump","PLUMBING IN HEAT PUMP AND SUB CONTRACTING ELECTRIC","Closed","126 ARROW LN, Placida FL 33947",
"12/07/2015","20151220908","Res Pool Heat Pump","INSTALL POOL HEAT PUMP","Closed","23072 MINERAL AVE, PORT CHARLOTTE FL 33954",
"12/04/2015","20151220846","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY","Closed","4376 HARBOR BLVD, PORT CHARLOTTE FL 33952",
"12/03/2015","20151220796","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP","Closed","148 SANTOS DR, Port Charlotte FL 33983",
"12/03/2015","20151220737","Res Pool Heat Pump","INSTALL POOL HEAT PUMP","Closed","4137 FLAMINGO BLVD, PORT CHARLOTTE FL 33948",
"12/03/2015","20151220736","Res Pool Heat Pump","INSTALL POOL HEAT PUMP","Closed","562 PRESQUE ISLE DR, PORT CHARLOTTE FL 33954",
"12/03/2015","20151220728","Res Pool Heat Pump","Install Heat Pump","Closed","18170 AVONSDALE CIR, PORT CHARLOTTE FL 33948",
"12/03/2015","20151220717","Res Pool Heat Pump","Replace existing pool heat pump.  Electrical by others","Closed","4677 ARLINGTON DR, PLACIDA FL 33946",
"12/02/2015","20151220663","Res Pool Heat Pump","INSTALL ELECTRIC POOL HEATER","Closed","26336 DEEP CREEK BLVD, Port Charlotte FL 33983",
"12/02/2015","20151220620","Res Pool Heat Pump","plumb in heat pump and sub contract electrical","Closed","15 PAR VIEW PL, Placida FL 33947",
"11/30/2015","20151120473","Res Pool Heat Pump","POOL HEAT PUMP","Closed","25247 PADRE LN, Port Charlotte FL 33983",
"11/29/2015","20151120377","Res Pool Heat Pump","to replace existing poolheater","Closed","7256 LIGHTHOUSE ST, ENGLEWOOD FL 34224",
"11/24/2015","20151120243","Res Pool Heat Pump","plumbing in heat pump and subcontracting electric","Closed","137 KINGS DR, Placida FL 33947",
"11/24/2015","20151120236","Res Pool Heat Pump","plumbing of heat pump and sub contracting electrician","Closed","894 BOUNDARY BLVD, Placida FL 33947",
"11/24/2015","20151120210","Res Pool Heat Pump","INSTALL HEAT PUMP","Closed","9405 ST PAUL DR, PORT CHARLOTTE FL 33981",
"11/24/2015","20151120199","Res Pool Heat Pump","POOL HEATER","Closed","9347 STEUBENVILLE AVE, ENGLEWOOD FL 34224",
"11/23/2015","20151120144","Res Pool Heat Pump","Heat Pump","Closed","27312 ADDINGTON PL, Port Charlotte FL 33983",
"11/23/2015","20151120114","Res Pool Heat Pump","Removed an old, existing pool heat pump, and installed new in the same exact place.","Closed","7420 HART ST, ENGLEWOOD FL 34224",
"11/20/2015","20151120049","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY","Closed","345 MALPELO AVE, Port Charlotte FL 33983",
"11/20/2015","20151120020","Res Pool Heat Pump","Installing new pool heat pump.","Closed","1037 HARBOR BLVD, PORT CHARLOTTE FL 33952",
"11/20/2015","20151119993","Res Pool Heat Pump","replace existing broken heat pump","Closed","26576 BARRANQUILLA AVE, Port Charlotte FL 33983",
"11/19/2015","20151119965","Res Pool Heat Pump","INSTALL POOL HEAT PUMP","Closed","430 GREEN DOLPHIN DR S, PLACIDA FL 33946",
"11/19/2015","20151119908","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY","Closed","2 LONG MEADOW CT, Placida FL 33947",
"11/19/2015","20151119907","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY","Closed","236 BROADMOOR LN, Placida FL 33947",
"11/19/2015","20151119905","Res Pool Heat Pump","Install Electric pool heat pump","Closed","22438 NEW YORK AVE, PORT CHARLOTTE FL 33952",
