"File Date","Record Number","Record Type","Description","Address","Status",
"09/11/1992","BIP0000180903","Building/Residential/P/Pool","PRIVATE POOL","3601 COUNTRY CLUB TERR, DANVILLE CA","Finaled",
"09/10/1992","BIP0000180888","Building/Residential/P/Pool","PRIVATE POOL","3413 DEER RIDGE DR, DANVILLE CA","Finaled",
"09/09/1992","BIP0000180858","Building/Residential/P/Pool","PRIVATE POOL","3984 OAK GROVE DR, OAKLEY CA","Finaled",
"09/08/1992","BIP0000180835","Building/Residential/P/Pool","SPA","790 LOS PALOS MANOR, LAFAYETTE CA","Finaled",
"09/04/1992","BIP0000180807","Building/Residential/P/Pool","PRIVATE POOLS","258 EL PUEBLO PL, CLAYTON CA","Finaled",
"09/02/1992","BIP0000180733","Building/Residential/P/Pool","PACIFIC POOLS - PRIVATE POOL","3316 GREEN MEADOW DR, DANVILLE CA","Finaled",
"09/01/1992","BIP0000180714","Building/Residential/P/Pool","PRIVATE POOL","3195 CONDIT RD, LAFAYETTE CA","Finaled",
"09/01/1992","BIP0000180710","Building/Residential/P/Pool","PRIVATE POOL","2151 PRESTWICK DR, BYRON CA","Finaled",
"09/01/1992","BIP0000180698","Building/Residential/P/Pool","SWAN POOLS PRIVATE POOL","2313 NEWPORT DR, BYRON CA","Finaled",
"09/01/1992","BIP0000180687","Building/Residential/P/Pool","PRIVATE POOL","713 CENTRAL AVE, MARTINEZ CA","Finaled",
"08/31/1992","BIP0000180675","Building/Residential/P/Pool","PRIVATE POOL","2201 SAN MIGUEL DR, WALNUT CREEK CA","Finaled",
"08/28/1992","BIP0000180636","Building/Residential/P/Pool","PRIVATE POOL","3511 COUNTRY CLUB PL, DANVILLE CA","Finaled",
"08/28/1992","BIP0000180634","Building/Residential/P/Pool","PRIVATE POOL","5354 STONEHURST DR, MARTINEZ CA","Finaled",
"08/27/1992","BIP0000180628","Building/Residential/P/Pool","PRIVATE POOL-POLLY POOLS","2090 MENDOCINO DR, PITTSBURG CA","Finaled",
"08/25/1992","BIP0000180564","Building/Residential/P/Pool","PACIFIC POOLS - PRIVATE POOL","628 EXETER PL, DANVILLE CA","Expired",
"08/25/1992","BIP0000180559","Building/Residential/P/Pool","DOUGHBOY POOL","105 CROW PL, CLAYTON CA","Finaled",
"08/24/1992","BIP0000180520","Building/Residential/P/Pool","PRIVATE POOL","788 WOODWIND PL, WALNUT CREEK CA","Finaled",
"08/20/1992","BIP0000180485","Building/Residential/P/Pool","PRIVATE POOL","2980 WINDTREE CT, LAFAYETTE CA","Finaled",
"08/20/1992","BIP0000180447","Building/Residential/P/Pool","PRIVATE POOL","2501 CABALLO RANCHERO DR, DIABLO CA","Finaled",
"08/19/1992","BIP0000180435","Building/Residential/P/Pool","PRIVATE POOL","34 ROSEWOOD CT, DANVILLE CA","Finaled",
"08/17/1992","BIP0000180378","Building/Residential/P/Pool","FISH POND","257 CASTLE HILL RANCH RD, WALNUT CREEK CA","Expired",
"08/14/1992","BIP0000180355","Building/Residential/P/Pool","PRIVATE POOL","3204 CAMINO COLORADOS, LAFAYETTE CA","Finaled",
"08/12/1992","BIP0000180255","Building/Residential/P/Pool","PRIVATE POOL","240 JOSEPH LN, SAN RAMON CA","Finaled",
"08/12/1992","BIP0000180276","Building/Residential/P/Pool","PRIVATE POOL","1118 GLEN RD, LAFAYETTE CA","Finaled",
"08/11/1992","BIP0000180243","Building/Residential/P/Pool","PRIVATE POOL","35 SANDERS RANCH RD, MORAGA CA","Finaled",
"08/11/1992","BIP0000180230","Building/Residential/P/Pool","PACIFIC POOLS - PRIVATE POOL","631 EXETER PL, DANVILLE CA","Finaled",
"08/10/1992","BIP0000180209","Building/Residential/P/Pool","PRIVATE POOL","8 SOUTHWOOD CT, ORINDA CA","Finaled",
"08/10/1992","BIP0000180181","Building/Residential/P/Pool","PRIVATE POOL","749 SWEET WATER DR, DANVILLE CA","Finaled",
"08/06/1992","BIP0000180137","Building/Residential/P/Pool","PRIVATE POOL","301 KINGSWOOD DR, DANVILLE CA","Finaled",
"08/05/1992","BIP0000180091","Building/Residential/P/Pool","PRIVATE POOL","4300 GOLD RUN DR, OAKLEY CA","Finaled",
"08/04/1992","BIP0000180080","Building/Residential/P/Pool","RESIDENTIAL POOL","3326 JOHNSON RD, LAFAYETTE CA","Finaled",
"08/03/1992","BIP0000180042","Building/Residential/P/Pool","RESIDENTIAL POOL","1754 HEMLOCK CT, OAKLEY CA","Finaled",
"07/31/1992","BIP0000180030","Building/Residential/P/Pool","PRIVATE POOL","242 MARSHALL DR, WALNUT CREEK CA","Finaled",
"07/31/1992","BIP0000180026","Building/Residential/P/Pool","PRIVATE POOL","40 OAK TRAIL CT, ALAMO CA","Finaled",
"07/31/1992","BIP0000180013","Building/Residential/P/Pool","SWAN POOLS PRIVATE POOL","107 CROW PL, CLAYTON CA","Finaled",
"07/29/1992","BIP0000179969","Building/Residential/P/Pool","PRIVATE POOL","222 LAURELGLEN CT, DANVILLE CA","Finaled",
"07/29/1992","BIP0000179966","Building/Residential/P/Pool","PRIVATE POOL - LINER POOL","143 LOREN LN, OAKLEY CA","Finaled",
"07/28/1992","BIP0000179937","Building/Residential/P/Pool","PRIVATE POOL","1 GLORIETTA CT, ORINDA CA","Finaled",
"07/28/1992","BIP0000179936","Building/Residential/P/Pool","PRIVATE POOL","2369 SADDLEBACK DR, DANVILLE CA","Finaled",
"07/22/1992","BIP0000179847","Building/Residential/P/Pool","RESIDENTIAL POOL","21 MONTE VEDA DR, ORINDA CA","Expired",
"07/22/1992","BIP0000179818","Building/Residential/P/Pool","PRIVATE POOLS","2229 RIDGEPOINTE CT, WALNUT CREEK CA","Finaled",
"07/21/1992","BIP0000179783","Building/Residential/P/Pool","PRIVATE POOL","4268 KNOLLVIEW DR, DANVILLE CA","Finaled",
"07/17/1992","BIP0000179724","Building/Residential/P/Pool","PRIVATE POOL","2006 BLUE OAK CT, DANVILLE CA","Finaled",
"07/15/1992","BIP0000179616","Building/Residential/P/Pool","RESID POOL","1360 LAVEROCK LN, ALAMO CA","Finaled",
"07/15/1992","BIP0000179612","Building/Residential/P/Pool","PRIVATE POOL","50 ROBERT RD, ORINDA CA","Finaled",
"07/14/1992","BIP0000179573","Building/Residential/P/Pool","PACIFIC POOLS - PRIVATE POOL","109 LARK CT, ALAMO CA","Finaled",
"07/14/1992","BIP0000179572","Building/Residential/P/Pool","PACIFIC POOLS - PRIVATE POOL","140 SOUTH CT, ALAMO CA","Finaled",
"07/13/1992","BIP0000179548","Building/Residential/P/Pool","PRIVATE POOL","2411 VIA DIABLO, DIABLO CA","Finaled",
"07/08/1992","BIP0000179461","Building/Residential/P/Pool","PRIVATE POOL","2157 PRESTWICK DR, BYRON CA","Finaled",
"07/07/1992","BIP0000179429","Building/Residential/P/Pool","PRIVATE POOLS","17 EAST RIDGE CT, DANVILLE CA","Finaled",
"07/07/1992","BIP0000179424","Building/Residential/P/Pool","PRIVATE POOL","6 MONTEREY TERR, ORINDA CA","Finaled",
"07/07/1992","BIP0000179423","Building/Residential/P/Pool","PRIVATE POOL","1066 SANDPOINT DR, RODEO CA","Finaled",
"07/02/1992","BIP0000179364","Building/Residential/P/Pool","PRIVATE POOL","237 EL PUEBLO PL, CLAYTON CA","Finaled",
"07/02/1992","BIP0000179338","Building/Residential/P/Pool","PRIVATE POOL","92 LAS QUEBRADAS LN, ALAMO CA","Finaled",
"07/01/1992","BIP0000179302","Building/Residential/P/Pool","PRIVATE POOL","4641 TEAKWOOD CT, OAKLEY CA","Finaled",
"06/30/1992","BIP0000179281","Building/Residential/P/Pool","PRIVATE POOL","317 LA ESPIRAL, ORINDA CA","Finaled",
"06/30/1992","BIP0000179277","Building/Residential/P/Pool","PRIVATE POOL - PANACHE POOLS","2896 STIRRUP DR, OAKLEY CA","Finaled",
"06/30/1992","BIP0000179265","Building/Residential/P/Pool","SWAN POOLS PRIVATE POOL","2485 PEBBLE BEACH LOOP, LAFAYETTE CA","Finaled",
"06/29/1992","BIP0000179244","Building/Residential/P/Pool","PRIVATE POOL - PANACHE POOLS","2414 SANTA CRUZ CT, BYRON CA","Finaled",
"06/26/1992","BIP0000179219","Building/Residential/P/Pool","PRIVATE POOL","3344 DEER HOLLOW DR, DANVILLE CA","Finaled",
"06/26/1992","BIP0000179218","Building/Residential/P/Pool","PRIVATE POOL","750 FAIR OAKS DR, ALAMO CA","Expired",
"06/26/1992","BIP0000179211","Building/Residential/P/Pool","PRIVATE POOL","2925 TERRA VERDE LN, OAKLEY CA","Finaled",
"06/24/1992","BIP0000179144","Building/Residential/P/Pool","PRIVATE POOL","21 SANDERS RANCH RD, MORAGA CA","Finaled",
"06/23/1992","BIP0000179123","Building/Residential/P/Pool","PRIVATE POOL","332 OAK GLEN DR, OAKLEY CA","Finaled",
"06/23/1992","BIP0000179122","Building/Residential/P/Pool","PRIVATE POOL","1054 SILVERHILL DR, LAFAYETTE CA","Finaled",
"06/22/1992","BIP0000179107","Building/Residential/P/Pool","SWAN POOLS PRIVATE POOL","303 NEWGATE CT, DANVILLE CA","Finaled",
"06/22/1992","BIP0000179104","Building/Residential/P/Pool","RES POOL","52 ROBERT RD, LAFAYETTE CA","Finaled",
"06/22/1992","BIP0000179103","Building/Residential/P/Pool","PRIVATE POOL","3140 STONEGATE DR, ALAMO CA","Finaled",
"06/18/1992","BIP0000179049","Building/Residential/P/Pool","PRIVATE POOL - PANACHE POOLS","204 ERSILIA TRAIL, ALAMO CA","Finaled",
"06/18/1992","BIP0000179046","Building/Residential/P/Pool","PRIVATE POOL","1550 FINLEY RD, SAN RAMON CA","Finaled",
"06/18/1992","BIP0000179036","Building/Residential/P/Pool","PRIVATE POOL","52 WILLIAMS DR, MORAGA CA","Finaled",
"06/18/1992","BIP0000179035","Building/Residential/P/Pool","PRIVATE POOL","4073 LOS ARABIS DR, LAFAYETTE CA","Finaled",
"06/17/1992","BIP0000178982","Building/Residential/P/Pool","PRIVATE POOL","4588 EL MONTE CT, OAKLEY CA","Finaled",
"06/16/1992","BIP0000178979","Building/Residential/P/Pool","PRIVATE POOL","4175 CANYON RD, LAFAYETTE CA","Finaled",
"06/16/1992","BIP0000178968","Building/Residential/P/Pool","PRIVATE POOLS","4459 DEER RIDGE RD, DANVILLE CA","Finaled",
"06/15/1992","BIP0000178881","Building/Residential/P/Pool","PRIVATE POOL","2321 WAYFARER DR, BYRON CA","Finaled",
"06/12/1992","BIP0000178863","Building/Residential/P/Pool","SWAN POOLS PRIVATE POOL","405 TICE HOLLOW CT, WALNUT CREEK CA","Finaled",
"06/12/1992","BIP0000178850","Building/Residential/P/Pool","PRIVATE POOL","616 EXETER PL, DANVILLE CA","Finaled",
"06/11/1992","BIP0000178828","Building/Residential/P/Pool","PRIVATE POOL","64 OAK MEADOW CT, ALAMO CA","Finaled",
"06/11/1992","BIP0000178824","Building/Residential/P/Pool","PRIVATE POOL-POLLY POOLS","310 VALLEY HILL DR, MORAGA CA","Finaled",
"06/11/1992","BIP0000178819","Building/Residential/P/Pool","PRIVATE POOL","86 NOTTINGHAM PL, CLAYTON CA","Expired",
"06/11/1992","BIP0000178818","Building/Residential/P/Pool","PRIVATE POOL","9001 DOUBLETREE LN, LIVERMORE VALLEY CA","Finaled",
"06/10/1992","BIP0000178814","Building/Residential/P/Pool","PRIVATE POOL","48 SWEET WATER CT, DANVILLE CA","Finaled",
"06/10/1992","BIP0000178802","Building/Residential/P/Pool","PRIVATE POOL","516 SELLERS AVE, BRENTWOOD CA","Finaled",
"06/10/1992","BIP0000178785","Building/Residential/P/Pool","PRIVATE POOL","1583 JASMINE CIR, OAKLEY CA","Finaled",
"06/09/1992","BIP0000178764","Building/Residential/P/Pool","PRIVATE POOL","3304 WALNUT LN, LAFAYETTE CA","Finaled",
"06/08/1992","BIP0000178723","Building/Residential/P/Pool","PRIVATE POOL","19 KETELSEN DR, MORAGA CA","Finaled",
"06/08/1992","BIP0000178714","Building/Residential/P/Pool","PRIVATE POOL","200 WOODGLEN PL, OAKLEY CA","Finaled",
"06/05/1992","BIP0000178681","Building/Residential/P/Pool","PRIVATE POOL","50 CLEARWOOD PL, OAKLEY CA","Finaled",
"06/05/1992","BIP0000178680","Building/Residential/P/Pool","PRIVATE POOL","978 WALNUT DR, OAKLEY CA","Finaled",
"06/04/1992","BIP0000178655","Building/Residential/P/Pool","PRIVATE POOL","1873 EAGLE PEAK AVE, CLAYTON CA","Finaled",
"06/02/1992","BIP0000178604","Building/Residential/P/Pool","PRIVATE POOL","531 HAWKRIDGE TERR, ORINDA CA","Finaled",
"06/02/1992","BIP0000178602","Building/Residential/P/Pool","PRIVATE POOL","295 BARRINGTON LN, ALAMO CA","Finaled",
"06/02/1992","BIP0000178601","Building/Residential/P/Pool","SWAN POOLS PRIVATE POOL","10 ALAMO OAKS LN, DANVILLE CA","Finaled",
"06/02/1992","BIP0000178594","Building/Residential/P/Pool","PRIVATE POOL","15 LISA LN, MORAGA CA","Finaled",
"06/01/1992","BIP0000178556","Building/Residential/P/Pool","PRIVATE POOL","36 MOTT DR, ALAMO CA","Finaled",
"05/29/1992","BIP0000178522","Building/Residential/P/Pool","PRIVATE POOL","1160 WOODGLEN DR, OAKLEY CA","Finaled",
"05/28/1992","BIP0000178494","Building/Residential/P/Pool","PRIVATE POOL","150 SIMS E RD, OAKLEY CA","Finaled",
"05/28/1992","BIP0000178493","Building/Residential/P/Pool","RESID POOL","340 OAK GLEN DR, OAKLEY CA","Finaled",
"05/27/1992","BIP0000178449","Building/Residential/P/Pool","PRIVATE POOL","800 WINDSONG CT, WALNUT CREEK CA","Finaled",
"05/27/1992","BIP0000178448","Building/Residential/P/Pool","PRIVATE POOL","805 WINDSONG CT, WALNUT CREEK CA","Finaled",
"05/26/1992","BIP0000178424","Building/Residential/P/Pool","PRIV POOL","560 HEMME AVE, ALAMO CA","Finaled",
"05/26/1992","BIP0000178404","Building/Residential/P/Pool","SWAN POOLS PRIVATE POOL","21 MT MC KINLEY CT, CLAYTON CA","Finaled",
"05/26/1992","BIP0000178400","Building/Residential/P/Pool","PACIFIC POOLS - PRIVATE POOL","624 EXETER PL, DANVILLE CA","Finaled",
"05/20/1992","BIP0000178313","Building/Residential/P/Pool","PRIVATE POOL","1519 RANCHO DEL HAMBRE, LAFAYETTE CA","Finaled",
"05/19/1992","BIP0000178285","Building/Residential/P/Pool","PRIVATE POOL","114 C ST, PACHECO CA","Finaled",
"05/19/1992","BIP0000178276","Building/Residential/P/Pool","PRIVATE POOL","2440 PISMO CT, BYRON CA","Finaled",
"05/19/1992","BIP0000178273","Building/Residential/P/Pool","PRIVATE POOLS","3 BURTON VISTA CT, LAFAYETTE CA","Finaled",
"05/19/1992","BIP0000178271","Building/Residential/P/Pool","PRIVATE POOL","3057 LUNADA LN, ALAMO CA","Expired",
"05/18/1992","BIP0000178209","Building/Residential/P/Pool","PRIVATE POOL","353 CANTERBURY CT, ALAMO CA","Finaled",
"05/18/1992","BIP0000178208","Building/Residential/P/Pool","PRIVATE POOL","230 DORCHESTER LN, ALAMO CA","Finaled",
"05/18/1992","BIP0000178203","Building/Residential/P/Pool","PRIVATE POOL","1600 LAS TRAMPAS RD, ALAMO CA","Finaled",
"05/18/1992","BIP0000178181","Building/Residential/P/Pool","PRIVATE POOL","30 LUNADA GLEN, WALNUT CREEK CA","Finaled",
"05/15/1992","BIP0000178179","Building/Residential/P/Pool","SWAN POOLS PRIVATE POOL","2250 HIDDEN POND LN, MARTINEZ CA","Finaled",
"05/15/1992","BIP0000178176","Building/Residential/P/Pool","PRIVATE POOL","30 STEVENS LN, LAFAYETTE CA","Finaled",
"05/14/1992","BIP0000178143","Building/Residential/P/Pool","SWAN POOLS PRIVATE POOL","1049 SILVERHILL DR, LAFAYETTE CA","Cancelled",
"05/14/1992","BIP0000178142","Building/Residential/P/Pool","SWAN POOLS PRIVATE POOL","2142 CONNIE LN, OAKLEY CA","Finaled",
"05/13/1992","BIP0000178107","Building/Residential/P/Pool","PRIVATE POOL","3955 HAPPY VALLEY RD, LAFAYETTE CA","Finaled",
"05/13/1992","BIP0000178081","Building/Residential/P/Pool","PRIVATE POOL","771 WOODWIND PL, WALNUT CREEK CA","Finaled",
"05/12/1992","BIP0000178046","Building/Residential/P/Pool","PRIVATE POOL","15 WINDSONG WAY, LAFAYETTE CA","Finaled",
"05/12/1992","BIP0000178045","Building/Residential/P/Pool","PRIVATE POOL","15 DIABLO CIR, LAFAYETTE CA","Finaled",
"05/12/1992","BIP0000178058","Building/Residential/P/Pool","PRIVATE POOL","50 ORCHARD RD, ORINDA CA","Finaled",
"05/11/1992","BIP0000178041","Building/Residential/P/Pool","PRIVATE POOL","130 ADAMS RANCH RD, WALNUT CREEK CA","Finaled",
"05/08/1992","BIP0000177976","Building/Residential/P/Pool","PRIVATE POOL","910 MT VIEW DR, LAFAYETTE CA","Finaled",
"05/08/1992","BIP0000177975","Building/Residential/P/Pool","PRIVATE POOL","2313 WAYFARER DR, BYRON CA","Finaled",
"05/08/1992","BIP0000177974","Building/Residential/P/Pool","PRIVATE POOL","3820 COTTONWOOD DR, DANVILLE CA","Finaled",
"05/07/1992","BIP0000177934","Building/Residential/P/Pool","PRIVATE POOL","14 ROYAL OAKS CT, ALAMO CA","Expired",
"05/07/1992","BIP0000177932","Building/Residential/P/Pool","PRIVATE POOL","2163 CONCORD AVE, BRENTWOOD CA","Finaled",
"05/05/1992","BIP0000177892","Building/Residential/P/Pool","PRIVATE POOL","3102 SANDSTONE RD, ALAMO CA","Expired",
"05/05/1992","BIP0000177881","Building/Residential/P/Pool","PRIVATE POOL","1901 RELIEZ VALLEY RD, LAFAYETTE CA","Finaled",
"05/01/1992","BIP0000177848","Building/Residential/P/Pool","PRIVATE POOL","832 FOXTAIL CT, WALNUT CREEK CA","Finaled",
"04/29/1992","BIP0000177777","Building/Residential/P/Pool","PRIVATE POOL","20 DOLORES CT, ALAMO CA","Finaled",
"04/28/1992","BIP0000177726","Building/Residential/P/Pool","SWAN POOLS PRIVATE POOL","4517 LA CASA CT, OAKLEY CA","Finaled",
"04/27/1992","BIP0000177704","Building/Residential/P/Pool","PRIVATE POOL","430 BRIDGE RD, WALNUT CREEK CA","Finaled",
"04/22/1992","BIP0000177643","Building/Residential/P/Pool","PRIVATE POOL","155 ARKINLANDER LN, MARTINEZ CA","Finaled",
"04/22/1992","BIP0000177641","Building/Residential/P/Pool","PRIVATE POOLS","4545 KINGSWOOD DR, DANVILLE CA","Finaled",
"04/22/1992","BIP0000177626","Building/Residential/P/Pool","PRIVATE POOL","144 CHANTICLEER LN, ALAMO CA","Finaled",
"04/21/1992","BIP0000177621","Building/Residential/P/Pool","PRIVATE POOL","189 EMMONS CANYON LN, DANVILLE CA","Finaled",
"04/21/1992","BIP0000177617","Building/Residential/P/Pool","SWAN POOLS PRIVATE POOL","4392 TRAVALE PL, OAKLEY CA","Finaled",
"04/20/1992","BIP0000177541","Building/Residential/P/Pool","PRIVATE POOL","1909 MEADOW RD, WALNUT CREEK CA","Finaled",
"04/20/1992","BIP0000177530","Building/Residential/P/Pool","PACIFIC POOLS - PRIVATE POOL","120 SAMANTHA CT, ALAMO CA","Finaled",
"04/16/1992","BIP0000177460","Building/Residential/P/Pool","PRIVATE POOL-POLLY POOLS","28 MORELLO HEIGHTS DR, MARTINEZ CA","Finaled",
"04/15/1992","BIP0000177404","Building/Residential/P/Pool","PACIFIC POOLS - PRIVATE POOL","576 GRIMSBY LN, DANVILLE CA","Finaled",
"04/13/1992","BIP0000177326","Building/Residential/P/Pool","SWAN POOLS PRIVATE POOL","3314 STAGE COACH DR, LAFAYETTE CA","Finaled",
"04/10/1992","BIP0000177286","Building/Residential/P/Pool","PRIVATE POOLS","120 LA ENCINAL CT, CLAYTON CA","Finaled",
"04/10/1992","BIP0000177285","Building/Residential/P/Pool","PRIVATE POOLS","2962 DEER MEADOW DR, DANVILLE CA","Finaled",
"04/09/1992","BIP0000177280","Building/Residential/P/Pool","PRIVATE POOL","4305 GOLD RUN DR, OAKLEY CA","Finaled",
"04/07/1992","BIP0000177202","Building/Residential/P/Pool","REMODEL POOL","1812 CLUB HOUSE RD, DIABLO CA","Expired",
"04/07/1992","BIP0000177201","Building/Residential/P/Pool","PRIVATE POOL","2050 DORIS AVE, WALNUT CREEK CA","Finaled",
"04/06/1992","BIP0000177190","Building/Residential/P/Pool","PRIVATE POOL","444 HAZELNUT DR, OAKLEY CA","Finaled",
"04/06/1992","BIP0000177176","Building/Residential/P/Pool","SWAN POOLS PRIVATE POOL","30 ARJANG CT, ALAMO CA","Finaled",
"04/06/1992","BIP0000177171","Building/Residential/P/Pool","PRIVATE POOL","1507 HUSTON RD, LAFAYETTE CA","Finaled",
"04/03/1992","BIP0000177160","Building/Residential/P/Pool","RESID POOL","3100 STONEGATE DR, ALAMO CA","Finaled",
"04/02/1992","BIP0000177135","Building/Residential/P/Pool","PRIVATE POOLS","63 BLACKHAWK CLUB CT, DANVILLE CA","Finaled",
"03/31/1992","BIP0000177082","Building/Residential/P/Pool","PRIVATE POOL","179 GOLDEN RIDGE RD, DANVILLE CA","Finaled",
"03/30/1992","BIP0000177068","Building/Residential/P/Pool","PRIVATE POOL","2691 CHERRY HILLS DR, BYRON CA","Finaled",
"03/30/1992","BIP0000177060","Building/Residential/P/Pool","PRIVATE POOL","5126 BLACKHAWK DR, DANVILLE CA","Finaled",
"03/26/1992","BIP0000177020","Building/Residential/P/Pool","PRIVATE POOL","1509 THISTLE CT, OAKLEY CA","Finaled",
"03/20/1992","BIP0000176929","Building/Residential/P/Pool","PRIVATE POOL","8 DEL MAR CT, ORINDA CA","Finaled",
"03/20/1992","BIP0000176928","Building/Residential/P/Pool","PRIVATE POOL","5127 CHELSEA DR, MARTINEZ CA","Finaled",
"03/20/1992","BIP0000176926","Building/Residential/P/Pool","PRIVATE POOL","2910 REGAL CT, OAKLEY CA","Finaled",
"03/20/1992","BIP0000176919","Building/Residential/P/Pool","PRIVATE POOL","4028 WESTMINSTER PL, DANVILLE CA","Finaled",
"03/19/1992","BIP0000176897","Building/Residential/P/Pool","RESIDENTIAL POOL","189 SILVER PINE LN, DANVILLE CA","Finaled",
"03/18/1992","BIP0000176878","Building/Residential/P/Pool","PRIVATE POOL","341 WOODCREST PL, OAKLEY CA","Finaled",
"03/16/1992","BIP0000176833","Building/Residential/P/Pool","SWAN POOLS PRIVATE POOL","998 ALLVIEW AVE, EL SOBRANTE CA","Finaled",
"03/10/1992","BIP0000176722","Building/Residential/P/Pool","SWAN POOLS PRIVATE POOL","345 CLARKIN CT, WALNUT CREEK CA","Finaled",
"03/09/1992","BIP0000176711","Building/Residential/P/Pool","POOL","512 OAKSHIRE PL, ALAMO CA","Expired",
"03/09/1992","BIP0000176695","Building/Residential/P/Pool","PRIVATE POOL","3411 DEER RIDGE DR, DANVILLE CA","Finaled",
"03/04/1992","BIP0000176625","Building/Residential/P/Pool","PRIVATE POOL - PANACHE POOLS","3992 OAK GROVE DR, OAKLEY CA","Finaled",
"03/02/1992","BIP0000176557","Building/Residential/P/Pool","PRIVATE POOL","4355 QUAIL RUN LN, DANVILLE CA","Finaled",
"02/27/1992","BIP0000176521","Building/Residential/P/Pool","PRIVATE POOL","7 SANDERS RANCH RD, MORAGA CA","Finaled",
"02/26/1992","BIP0000176466","Building/Residential/P/Pool","PRIVATE POOLS-ROCKLINE POOLS","65 WILD OAK PL, DANVILLE CA","Finaled",
"02/21/1992","BIP0000176363","Building/Residential/P/Pool","PRIVATE POOL","4011 WOODHILL DR, OAKLEY CA","Finaled",
"02/21/1992","BIP0000176362","Building/Residential/P/Pool","PRIVATE POOL","2430 PINEHURST CT, BYRON CA","Finaled",
"02/14/1992","BIP0000176286","Building/Residential/P/Pool","NEW SPA","3313 LAS HUERTAS RD, LAFAYETTE CA","Finaled",
"02/14/1992","BIP0000176277","Building/Residential/P/Pool","PRIVATE POOL","805 CROSSBROOK DR, MORAGA CA","Finaled",
